"id","hotel","reader","helpful","overall","value","room","location","clean","check","service","business","target","probGood"
10965,"hotel_93460",1,1,4,4,4,3,4,4,4,4,"good","1"
10966,"hotel_93460",1,1,5,4,5,4,4,5,5,2,"good","1"
10967,"hotel_93460",1,1,5,4,5,4,5,5,4,5,"good","1"
10968,"hotel_93460",2,2,5,5,5,5,5,5,5,5,"good","0.998601398601399"
10969,"hotel_93460",1,1,5,5,5,3,5,5,5,5,"good","0.9921875"
10970,"hotel_93460",4,4,4,4,4,4,4,5,5,2,"good","1"
10971,"hotel_93460",4,3,4,4,5,2,5,5,4,1,"bad","0"
10972,"hotel_93460",3,3,2,3,4,2,4,3,3,4,"good","0.666666666666667"
10973,"hotel_93460",2,2,4,4,5,5,5,5,5,4,"good","0.985663082437276"
10974,"hotel_93460",2,1,4,4,4,4,4,4,4,4,"good","0.963503649635037"
10975,"hotel_93460",2,2,5,5,5,3,5,5,5,5,"good","1"
10976,"hotel_93460",3,0,2,3,3,4,4,5,3,3,"bad","0"
10977,"hotel_93460",-1,-1,4,4,4,5,5,5,5,3,"good","0.992592592592593"
10978,"hotel_93460",1,1,4,5,3,3,5,5,4,2,"bad","0"
10979,"hotel_93460",4,4,5,5,5,4,5,4,5,3,"good","1"
10980,"hotel_93460",2,2,5,5,4,4,4,5,5,4,"good","1"
10981,"hotel_93460",3,3,5,5,5,4,5,5,5,5,"good","1"
10982,"hotel_81377",-1,-1,4,4,4,5,5,3,4,3,"good","1"
10983,"hotel_81377",-1,-1,2,2,2,4,4,1,1,1,"bad","0"
10984,"hotel_81377",-1,-1,3,4,2,5,4,5,5,2,"good","1"
10985,"hotel_81377",-1,-1,4,4,4,5,5,5,5,4,"good","0.98062015503876"
10986,"hotel_81377",1,0,1,3,2,2,2,2,2,1,"bad","0"
10987,"hotel_81377",-1,-1,4,3,4,5,3,4,3,3,"bad","0"
10988,"hotel_81377",-1,-1,2,2,2,4,2,1,2,3,"bad","0"
10989,"hotel_81377",-1,-1,3,3,4,4,3,3,3,3,"good","0.714285714285714"
10990,"hotel_81377",-1,-1,4,4,4,4,4,5,3,4,"good","1"
10991,"hotel_81377",-1,-1,3,2,2,4,3,2,2,3,"bad","0"
10992,"hotel_81377",1,0,1,1,1,5,2,1,3,4,"bad","0"
10993,"hotel_81377",-1,-1,5,5,5,5,5,4,5,5,"good","0.995884773662551"
10994,"hotel_81377",-1,-1,5,5,5,5,5,5,5,5,"good","0.997699638514624"
10995,"hotel_81377",-1,-1,4,4,4,5,5,5,5,5,"good","0.978494623655914"
10996,"hotel_81377",-1,-1,3,2,3,5,4,1,1,1,"bad","0"
10997,"hotel_81377",-1,-1,1,1,1,4,1,2,1,3,"bad","0"
10998,"hotel_81377",-1,-1,4,4,4,5,5,5,5,3,"good","0.968085106382979"
10999,"hotel_81377",1,0,3,3,2,5,3,3,4,4,"bad","0"
11000,"hotel_81377",-1,-1,5,5,5,5,5,5,5,5,"good","0.998998664886515"
11001,"hotel_81377",1,1,2,2,1,4,4,5,4,4,"bad","0"
11002,"hotel_81377",-1,-1,2,2,2,4,3,3,3,2,"bad","0"
11003,"hotel_81377",-1,-1,4,5,4,5,5,4,5,4,"good","0.955555555555556"
11004,"hotel_81377",-1,-1,3,3,3,4,4,3,4,3,"good","0.5"
11005,"hotel_81377",1,0,4,3,4,5,4,4,4,4,"good","0.72"
11006,"hotel_81377",-1,-1,5,5,5,5,5,5,5,5,"good","0.997641509433962"
11007,"hotel_81377",-1,-1,5,5,5,5,4,5,5,5,"good","1"
11008,"hotel_81377",1,0,1,1,2,2,2,3,2,1,"bad","0"
11009,"hotel_81377",1,1,3,4,2,5,4,5,5,4,"bad","0"
11010,"hotel_81377",2,2,5,5,5,5,5,5,5,4,"good","0.999331997327989"
11011,"hotel_81377",1,1,4,4,4,5,3,5,5,5,"good","1"
11012,"hotel_81377",1,1,4,4,3,5,4,3,3,3,"good","1"
11013,"hotel_81377",4,1,1,2,1,5,4,4,1,3,"bad","0"
11014,"hotel_81377",2,0,2,3,2,4,3,3,3,2,"bad","0.1"
11015,"hotel_81377",-1,-1,5,4,5,5,4,4,5,4,"good","1"
11016,"hotel_81377",-1,-1,3,3,3,4,4,4,4,3,"bad","0.368421052631579"
11017,"hotel_81377",1,1,5,5,4,5,5,5,4,5,"good","0.972602739726027"
11018,"hotel_81377",-1,-1,4,4,4,5,4,5,4,5,"good","0.983471074380165"
11019,"hotel_81377",1,1,5,5,5,5,5,5,5,5,"good","0.999321804001356"
11020,"hotel_81377",1,1,4,4,4,5,4,4,4,4,"good","0.972972972972973"
11021,"hotel_81377",1,1,5,5,3,5,4,4,3,3,"good","1"
11022,"hotel_81377",-1,-1,5,5,5,5,5,4,5,5,"good","1"
11023,"hotel_81377",1,1,3,3,3,5,4,2,2,5,"good","1"
11024,"hotel_81377",1,1,2,2,2,3,2,3,3,2,"bad","0"
11025,"hotel_81377",3,2,2,2,2,5,1,1,3,1,"bad","0"
11026,"hotel_81377",1,1,2,2,2,4,2,3,1,1,"bad","0"
11027,"hotel_81377",1,1,4,3,4,5,4,3,3,3,"bad","0.230769230769231"
11028,"hotel_81377",4,1,5,5,5,5,5,5,5,5,"good","0.998984771573604"
11029,"hotel_81377",-1,-1,3,3,2,4,4,4,5,3,"bad","0"
11030,"hotel_81377",-1,-1,5,5,5,5,5,5,5,5,"good","0.998983395459166"
11031,"hotel_81377",-1,-1,5,5,5,5,4,5,5,4,"good","1"
11032,"hotel_81377",-1,-1,3,4,3,4,3,4,3,3,"good","0.833333333333333"
11033,"hotel_81377",-1,-1,4,4,3,4,3,3,3,3,"bad","0.470588235294118"
11034,"hotel_81377",5,5,3,3,3,5,4,2,3,5,"bad","0"
11035,"hotel_81377",2,2,3,4,3,5,3,4,4,4,"good","0.846153846153846"
11036,"hotel_81377",1,1,4,4,4,5,5,4,4,5,"good","0.931818181818182"
11037,"hotel_81377",3,3,5,5,4,5,4,5,5,5,"good","1"
11038,"hotel_81377",2,2,5,4,4,5,4,5,5,2,"good","0.987341772151899"
11039,"hotel_81377",1,1,4,5,5,5,5,5,3,3,"good","1"
11040,"hotel_81377",1,1,3,3,3,4,3,3,3,3,"bad","0.205882352941176"
11041,"hotel_81377",-1,-1,3,3,2,4,4,4,4,3,"bad","0.375"
11042,"hotel_81377",1,0,1,1,1,4,4,3,3,1,"bad","0"
11043,"hotel_81377",4,3,4,4,4,5,5,4,5,5,"good","0.977272727272727"
11044,"hotel_81377",6,4,5,5,5,5,4,4,4,4,"good","1"
11045,"hotel_81377",2,2,4,4,4,4,4,4,4,3,"good","0.914285714285714"
11046,"hotel_81377",4,2,3,3,3,4,4,4,3,2,"bad","0"
11047,"hotel_81377",2,0,1,3,2,4,3,3,2,3,"bad","0"
11048,"hotel_81377",1,1,5,5,5,5,5,5,5,5,"good","0.998991935483871"
11049,"hotel_81377",1,1,1,1,3,4,2,1,1,2,"bad","0"
11050,"hotel_81377",2,1,5,4,4,5,5,4,5,5,"good","1"
11051,"hotel_81377",4,2,5,5,5,4,5,5,5,4,"good","1"
11052,"hotel_81377",4,2,5,5,5,5,5,5,5,5,"good","0.99801652892562"
11053,"hotel_81377",3,2,4,4,4,5,4,4,4,5,"good","0.985815602836879"
11054,"hotel_81377",3,1,1,1,1,5,2,1,1,5,"bad","0"
11055,"hotel_81377",4,4,4,5,4,5,5,5,5,5,"good","0.998266897746967"
11056,"hotel_81377",1,1,5,5,5,5,5,5,5,5,"good","0.99896871777243"
11057,"hotel_81377",2,2,3,4,3,5,2,4,3,3,"bad","0.4"
11058,"hotel_81377",2,2,4,4,4,5,5,4,4,4,"good","0.965116279069767"
11059,"hotel_81377",7,4,4,4,4,5,4,4,4,4,"good","0.952702702702703"
11060,"hotel_81377",3,3,4,5,4,4,4,4,4,5,"good","1"
11061,"hotel_81377",1,1,5,5,5,5,5,5,5,5,"good","0.99801652892562"
11062,"hotel_81377",3,2,1,1,1,2,1,2,1,1,"bad","0"
11063,"hotel_81377",3,2,1,1,1,5,1,1,3,1,"bad","0"
11064,"hotel_81377",2,1,1,1,1,3,1,1,1,3,"bad","0"
11065,"hotel_81377",2,1,2,2,1,4,3,3,3,3,"bad","0"
11066,"hotel_81377",-1,-1,2,1,1,4,1,2,1,1,"bad","0"
11067,"hotel_81377",1,1,5,4,4,5,5,5,5,5,"good","0.986622073578595"
11068,"hotel_81377",3,3,5,5,5,5,5,4,5,4,"good","0.995594713656388"
11069,"hotel_81377",2,2,2,2,2,4,2,3,4,1,"bad","0"
11070,"hotel_81377",5,4,5,5,5,5,5,5,5,5,"good","0.998972954467648"
11071,"hotel_81377",-1,-1,3,1,1,5,3,3,3,4,"bad","0"
11072,"hotel_81377",-1,-1,2,3,1,5,3,1,2,5,"bad","0"
11073,"hotel_81377",-1,-1,3,3,1,4,3,4,3,4,"bad","0"
11074,"hotel_81209",1,1,5,4,5,5,5,5,5,5,"good","0.984126984126984"
11075,"hotel_81209",-1,-1,5,5,3,5,5,5,5,5,"good","0.954545454545455"
11076,"hotel_81209",-1,-1,3,3,2,2,3,4,5,3,"bad","0"
11077,"hotel_81209",-1,-1,5,5,5,4,5,5,5,5,"good","0.998355263157895"
11078,"hotel_81209",-1,-1,5,5,4,3,5,5,5,3,"good","0.966666666666667"
11079,"hotel_81209",-1,-1,4,4,4,2,5,5,5,3,"good","1"
11080,"hotel_81209",-1,-1,4,5,3,4,5,5,5,3,"good","0.9"
11081,"hotel_81209",-1,-1,3,3,5,4,5,5,5,5,"good","0.892857142857143"
11082,"hotel_81209",-1,-1,5,5,4,4,5,5,5,5,"good","1"
11083,"hotel_81209",-1,-1,1,1,1,2,1,2,2,1,"bad","0"
11084,"hotel_81209",-1,-1,5,5,4,5,5,5,5,5,"good","0.998087954110899"
11085,"hotel_81209",-1,-1,3,3,4,3,4,4,4,3,"good","0.6"
11086,"hotel_81209",-1,-1,5,5,5,5,5,5,5,5,"good","0.997707173272191"
11087,"hotel_81209",-1,-1,5,5,3,2,3,5,5,5,"bad","0"
11088,"hotel_81209",1,1,5,4,5,3,5,5,5,4,"good","1"
11089,"hotel_81209",1,1,4,4,5,5,5,5,5,3,"good","0.992217898832685"
11090,"hotel_81209",-1,-1,5,4,4,4,4,5,5,4,"good","0.974358974358974"
11091,"hotel_81209",1,0,2,3,4,2,3,4,4,4,"bad","0"
11092,"hotel_81209",-1,-1,4,3,3,2,4,4,4,3,"bad","0.166666666666667"
11093,"hotel_81209",-1,-1,5,4,5,4,5,5,5,5,"good","0.99203187250996"
11094,"hotel_81209",-1,-1,5,5,4,4,5,5,5,5,"good","0.981818181818182"
11095,"hotel_81209",1,1,5,4,5,5,5,5,5,5,"good","0.992351816443595"
11096,"hotel_81209",1,1,5,5,5,3,5,5,5,5,"good","1"
11097,"hotel_81209",1,1,4,4,4,2,4,5,5,4,"good","1"
11098,"hotel_81209",2,1,3,4,3,3,4,4,3,2,"good","1"
11099,"hotel_81209",3,2,4,5,3,2,5,5,5,3,"good","1"
11100,"hotel_81209",2,2,3,3,3,3,3,3,3,3,"bad","0.214285714285714"
11101,"hotel_81209",1,1,5,5,5,3,5,5,5,3,"good","1"
11102,"hotel_81209",2,2,5,5,5,5,5,5,5,4,"good","0.997983870967742"
11103,"hotel_81209",4,4,5,5,3,5,5,5,4,4,"good","1"
11104,"hotel_81209",2,2,5,5,5,4,5,5,5,5,"good","1"
11105,"hotel_81209",2,2,5,5,3,4,3,5,5,4,"bad","0"
11106,"hotel_81209",2,2,4,3,5,2,4,4,5,4,"bad","0"
11107,"hotel_81209",3,3,5,5,4,3,4,5,4,3,"good","1"
11108,"hotel_81209",1,1,4,4,3,3,4,4,4,3,"good","1"
11109,"hotel_81209",1,1,4,4,4,3,3,5,5,5,"bad","0"
11110,"hotel_81209",3,3,5,5,4,4,4,5,4,4,"good","1"
11111,"hotel_81209",2,0,2,2,3,2,3,3,2,1,"bad","0"
11112,"hotel_81209",1,1,5,5,5,5,5,5,5,5,"good","0.998645903859174"
11113,"hotel_81209",2,1,2,3,2,2,3,2,3,2,"bad","0"
11114,"hotel_81209",2,2,5,5,4,5,5,5,4,3,"good","0.980392156862745"
11115,"hotel_81209",2,1,5,5,4,5,4,5,4,4,"good","0.970588235294118"
11116,"hotel_81209",1,1,5,5,4,4,5,5,5,3,"good","0.990825688073395"
11117,"hotel_81209",1,1,5,4,3,3,4,4,4,2,"good","0.714285714285714"
11118,"hotel_81209",1,1,4,4,4,4,4,5,4,4,"good","0.924528301886792"
11119,"hotel_81209",-1,-1,5,5,4,2,4,4,4,5,"bad","0"
11120,"hotel_81209",-1,-1,4,5,5,4,4,5,4,5,"good","1"
11121,"hotel_89152",-1,-1,1,1,2,4,2,2,1,3,"bad","0"
11122,"hotel_89152",-1,-1,1,1,1,1,1,1,2,1,"bad","0"
11123,"hotel_89152",-1,-1,5,5,5,4,5,4,5,5,"good","0.992700729927007"
11124,"hotel_89152",1,1,2,2,2,4,2,3,2,1,"bad","0"
11125,"hotel_89152",1,1,1,1,1,4,1,4,4,1,"bad","0"
11126,"hotel_89152",-1,-1,3,4,4,4,3,3,3,3,"good","0.6"
11127,"hotel_89152",-1,-1,4,4,4,5,4,2,3,5,"good","0.8"
11128,"hotel_89152",2,1,2,2,2,3,1,4,4,3,"bad","0"
11129,"hotel_89152",3,3,3,3,3,4,4,2,3,3,"bad","0.142857142857143"
11130,"hotel_89152",-1,-1,5,5,5,5,5,5,5,5,"good","0.99966766367564"
11131,"hotel_89152",-1,-1,5,5,5,5,4,5,5,4,"good","1"
11132,"hotel_89152",-1,-1,5,5,5,5,4,4,5,3,"good","1"
11133,"hotel_81042",-1,-1,4,4,4,5,4,5,4,4,"good","0.934426229508197"
11134,"hotel_81042",-1,-1,5,5,5,5,5,5,5,5,"good","0.99895251396648"
11135,"hotel_81042",-1,-1,4,3,4,5,5,4,5,2,"good","0.818181818181818"
11136,"hotel_81042",-1,-1,4,3,3,5,4,2,5,4,"bad","0"
11137,"hotel_81042",-1,-1,4,4,4,5,4,5,5,4,"good","0.978021978021978"
11138,"hotel_81042",-1,-1,4,4,4,4,4,4,4,4,"good","0.934426229508197"
11139,"hotel_81042",-1,-1,4,4,4,5,4,4,4,4,"good","0.954802259887006"
11140,"hotel_81042",-1,-1,4,5,5,5,5,5,5,4,"good","0.998992612491605"
11141,"hotel_81042",1,0,4,4,4,4,4,4,4,5,"good","0.947368421052632"
11142,"hotel_81042",-1,-1,4,4,5,5,5,5,4,5,"good","0.982456140350877"
11143,"hotel_81042",-1,-1,4,4,5,5,5,5,5,5,"good","0.989881956155143"
11144,"hotel_81042",2,2,3,3,4,4,4,2,3,3,"good","0.6"
11145,"hotel_81042",1,1,5,3,5,5,5,5,5,5,"good","1"
11146,"hotel_81042",-1,-1,5,5,5,5,5,5,5,5,"good","0.998642687478792"
11147,"hotel_81042",-1,-1,5,5,5,5,5,5,5,5,"good","0.998612556364898"
11148,"hotel_81042",1,0,3,2,4,4,3,3,1,3,"bad","0"
11149,"hotel_81042",-1,-1,4,5,5,5,5,4,4,4,"good","1"
11150,"hotel_81042",-1,-1,3,4,4,3,4,3,4,4,"good","0.9375"
11151,"hotel_81042",-1,-1,4,4,5,4,5,3,4,5,"good","1"
11152,"hotel_81042",-1,-1,5,5,5,5,5,5,5,5,"good","0.998642226748133"
11153,"hotel_81042",3,1,2,3,4,4,4,4,4,3,"good","0.814814814814815"
11154,"hotel_81042",1,1,3,4,3,4,4,3,3,3,"good","0.6875"
11155,"hotel_81042",-1,-1,4,3,3,5,4,4,4,2,"bad","0.307692307692308"
11156,"hotel_81042",1,1,4,3,4,4,4,3,3,4,"bad","0.3125"
11157,"hotel_81042",-1,-1,5,5,5,5,5,4,4,5,"good","1"
11158,"hotel_81042",-1,-1,4,3,5,5,5,4,4,5,"good","1"
11159,"hotel_81042",1,1,4,5,3,5,3,3,3,3,"bad","0"
11160,"hotel_81042",2,2,5,5,5,5,5,4,4,3,"good","1"
11161,"hotel_81042",2,2,2,4,3,2,3,5,2,4,"bad","0"
11162,"hotel_81042",1,1,4,5,4,4,4,3,4,4,"good","0.923076923076923"
11163,"hotel_81042",1,1,5,4,4,4,5,4,5,5,"good","0.980769230769231"
11164,"hotel_81042",1,1,4,4,5,5,5,4,5,3,"good","1"
11165,"hotel_81042",1,1,4,4,4,4,4,3,4,4,"good","0.96875"
11166,"hotel_81042",3,3,4,4,4,5,5,5,5,4,"good","0.992537313432836"
11167,"hotel_81042",3,3,5,4,4,5,4,4,4,4,"good","0.958620689655172"
11168,"hotel_81042",2,2,4,5,4,5,4,4,4,4,"good","1"
11169,"hotel_81042",2,2,4,4,4,5,4,4,4,4,"good","0.962732919254658"
11170,"hotel_81042",2,2,5,5,5,5,5,5,5,5,"good","0.999338624338624"
11171,"hotel_81042",2,2,4,4,5,4,4,5,5,5,"good","1"
11172,"hotel_81042",2,2,5,4,5,5,5,5,5,4,"good","0.994661921708185"
11173,"hotel_81042",3,3,4,3,4,5,4,3,3,4,"bad","0.266666666666667"
11174,"hotel_81042",3,3,3,3,2,5,3,3,3,3,"bad","0.0833333333333333"
11175,"hotel_81042",2,2,3,4,4,5,4,5,4,5,"good","0.943396226415094"
11176,"hotel_81042",9,9,3,3,3,4,3,3,3,4,"bad","0.324324324324324"
11177,"hotel_81042",7,6,4,4,4,5,4,2,4,4,"good","0.833333333333333"
11178,"hotel_81042",13,7,1,1,1,1,1,1,1,1,"bad","0"
11179,"hotel_81042",8,8,5,5,5,5,5,5,5,5,"good","0.998322147651007"
11180,"hotel_81042",3,3,4,2,4,4,4,2,4,5,"bad","0"
11181,"hotel_81042",2,2,5,5,4,5,5,3,3,5,"good","1"
11182,"hotel_81042",-1,-1,5,5,4,5,4,5,4,4,"good","1"
11183,"hotel_81042",-1,-1,3,3,3,4,5,4,3,3,"good","0.5"
11184,"hotel_81042",5,5,5,5,4,5,4,5,5,5,"good","0.994871794871795"
11185,"hotel_81042",6,2,2,3,2,2,2,3,2,4,"bad","0"
11186,"hotel_81042",4,4,4,5,5,5,5,5,5,5,"good","0.998310810810811"
11187,"hotel_81042",7,6,3,3,2,5,3,4,3,3,"bad","0"
11188,"hotel_81042",3,3,4,4,4,5,5,5,5,4,"good","0.985130111524164"
11189,"hotel_81042",5,2,2,2,2,2,2,1,2,2,"bad","0"
11190,"hotel_81042",4,2,2,2,3,2,3,1,2,4,"bad","0"
11191,"hotel_81042",2,2,5,5,5,5,5,5,5,5,"good","0.999659863945578"
11192,"hotel_81042",1,1,5,5,5,5,5,5,4,5,"good","1"
11193,"hotel_81042",1,1,4,5,5,5,5,2,3,5,"good","1"
11194,"hotel_81042",3,3,4,4,4,4,4,4,4,4,"good","0.978723404255319"
11195,"hotel_81042",2,2,3,4,4,5,4,5,4,5,"good","0.962264150943396"
11196,"hotel_81042",3,3,2,3,2,4,4,1,2,3,"bad","0"
11197,"hotel_81042",4,3,2,2,3,1,3,3,3,3,"bad","0"
11198,"hotel_81042",8,5,3,3,2,3,3,3,3,3,"bad","0.1"
11199,"hotel_81042",-1,-1,2,2,5,4,5,2,2,3,"bad","0"
11200,"hotel_93164",-1,-1,2,2,4,5,4,3,4,4,"bad","0"
11201,"hotel_93164",-1,-1,3,3,4,4,3,3,3,3,"good","0.8"
11202,"hotel_93164",-1,-1,4,4,4,4,5,5,4,3,"good","0.896551724137931"
11203,"hotel_93164",1,0,1,1,1,4,2,2,2,3,"bad","0"
11204,"hotel_93164",2,2,1,2,1,4,2,3,2,2,"bad","0"
11205,"hotel_93164",2,2,2,1,4,3,4,1,2,3,"bad","0"
11206,"hotel_93164",-1,-1,2,3,2,2,2,2,2,3,"bad","0"
11207,"hotel_93164",1,1,2,2,3,3,3,3,2,2,"bad","0"
11208,"hotel_93164",-1,-1,3,3,4,5,5,3,5,4,"bad","0"
11209,"hotel_93164",-1,-1,4,4,4,4,4,4,4,3,"good","0.954887218045113"
11210,"hotel_93164",-1,-1,4,4,4,4,4,4,4,4,"good","0.956521739130435"
11211,"hotel_93164",1,1,3,4,4,3,5,3,4,3,"good","1"
11212,"hotel_93164",2,0,3,2,3,4,5,5,5,5,"bad","0"
11213,"hotel_93164",2,1,3,1,2,4,3,3,3,3,"bad","0"
11214,"hotel_93164",1,0,3,3,4,3,5,1,1,4,"bad","0"
11215,"hotel_93164",1,1,3,3,4,3,4,3,3,1,"good","0.5"
11216,"hotel_93164",2,2,2,2,2,2,3,2,3,2,"bad","0"
11217,"hotel_93164",1,1,4,4,3,4,3,4,3,3,"good","0.909090909090909"
11218,"hotel_93164",2,2,4,4,5,4,5,4,5,5,"good","0.9875"
11219,"hotel_93164",-1,-1,4,4,4,3,5,5,5,4,"good","0.966666666666667"
11220,"hotel_93164",2,2,4,4,5,4,5,2,5,4,"good","1"
11221,"hotel_93164",-1,-1,5,5,5,5,5,5,5,5,"good","0.998644527278889"
11222,"hotel_93164",3,3,3,3,1,4,2,3,5,4,"bad","0"
11223,"hotel_93164",-1,-1,4,4,4,5,4,5,4,4,"good","0.959183673469388"
11224,"hotel_93164",1,0,3,3,3,4,3,4,3,2,"bad","0.0625"
11225,"hotel_93164",1,1,4,4,4,5,4,5,5,2,"good","0.959183673469388"
11226,"hotel_93164",-1,-1,5,5,5,5,4,5,4,3,"good","1"
11227,"hotel_93164",-1,-1,4,4,4,5,4,4,4,2,"good","0.962121212121212"
11228,"hotel_93164",-1,-1,3,2,2,4,2,3,3,3,"bad","0"
11229,"hotel_93164",-1,-1,2,3,3,4,2,4,3,1,"bad","0"
11230,"hotel_93164",-1,-1,3,3,3,5,3,5,5,4,"good","0.5"
11231,"hotel_93164",-1,-1,4,4,4,5,5,5,5,4,"good","0.962962962962963"
11232,"hotel_93164",-1,-1,2,2,1,5,1,2,1,2,"bad","0"
11233,"hotel_93164",2,2,2,2,4,5,4,1,2,4,"bad","0"
11234,"hotel_93164",3,2,2,1,3,4,4,4,4,1,"bad","0"
11235,"hotel_93164",3,3,4,3,4,3,5,4,5,5,"good","1"
11236,"hotel_93164",3,3,1,1,2,3,2,1,1,1,"bad","0"
11237,"hotel_93164",3,1,3,3,3,4,3,3,3,3,"bad","0.166666666666667"
11238,"hotel_93164",2,1,1,1,2,3,2,2,1,2,"bad","0"
11239,"hotel_93164",4,3,2,3,2,5,3,4,2,5,"bad","0"
11240,"hotel_93164",4,3,3,4,4,5,3,3,2,2,"good","1"
11241,"hotel_93164",3,2,5,5,5,5,5,3,5,5,"good","1"
11242,"hotel_93164",5,5,5,4,4,5,5,5,5,5,"good","0.989130434782609"
11243,"hotel_93164",3,3,5,5,5,5,5,5,5,5,"good","0.998325519089082"
11244,"hotel_93164",7,7,5,5,4,5,5,5,5,5,"good","0.998080614203455"
11245,"hotel_93164",1,1,4,4,5,4,5,5,3,2,"good","1"
11246,"hotel_93164",2,2,4,5,5,5,5,5,5,5,"good","0.998343822457767"
11247,"hotel_93164",2,2,3,3,5,5,4,4,2,4,"bad","0"
11248,"hotel_93164",5,5,5,4,5,5,5,4,5,4,"good","1"
11249,"hotel_93164",5,4,4,4,4,5,4,5,4,3,"good","0.941176470588235"
11250,"hotel_93164",1,1,4,4,5,5,5,4,5,4,"good","1"
11251,"hotel_93164",1,1,4,3,4,4,4,4,4,4,"good","0.606060606060606"
11252,"hotel_93164",2,1,3,3,2,4,3,4,3,3,"bad","0"
11253,"hotel_93164",2,2,5,5,5,5,5,5,5,5,"good","0.997680583167661"
11254,"hotel_93164",3,3,4,3,4,5,4,4,4,3,"good","0.774193548387097"
11255,"hotel_93164",7,7,3,2,4,5,4,3,3,3,"bad","0"
11256,"hotel_93164",7,5,2,2,1,4,1,1,3,1,"bad","0"
11257,"hotel_93164",5,5,4,4,4,5,4,2,3,3,"good","0.714285714285714"
11258,"hotel_93164",3,3,5,5,5,5,4,5,5,3,"good","1"
11259,"hotel_93164",4,4,5,5,5,4,5,3,3,3,"good","1"
11260,"hotel_93164",5,5,1,1,1,2,2,2,3,4,"bad","0"
11261,"hotel_93164",4,3,4,4,4,5,5,5,4,5,"good","0.942028985507246"
11262,"hotel_93164",5,4,3,3,4,4,4,2,2,1,"bad","0.333333333333333"
11263,"hotel_93164",3,2,5,5,5,5,5,5,5,5,"good","0.999011532125206"
11264,"hotel_93164",6,5,4,3,4,5,4,5,4,4,"good","0.666666666666667"
11265,"hotel_93164",5,5,2,1,3,3,4,1,1,1,"bad","0"
11266,"hotel_93164",5,5,3,2,3,5,4,2,3,4,"bad","0"
11267,"hotel_93164",4,4,2,2,1,3,2,2,2,1,"bad","0"
11268,"hotel_93164",1,1,3,3,2,3,3,4,2,1,"bad","0"
11269,"hotel_93164",5,4,5,4,5,5,5,5,5,4,"good","0.988034188034188"
11270,"hotel_93164",2,2,5,3,5,5,5,5,5,4,"good","0.836734693877551"
11271,"hotel_100565",-1,-1,5,5,5,5,5,5,5,5,"good","0.999329758713137"
11272,"hotel_100565",-1,-1,5,4,5,5,5,4,5,4,"good","0.989583333333333"
11273,"hotel_100565",1,1,3,3,3,5,2,3,3,5,"bad","0.25"
11274,"hotel_100565",1,1,2,2,2,4,3,2,2,3,"bad","0"
11275,"hotel_100565",1,1,5,5,5,4,5,5,5,5,"good","1"
11276,"hotel_100565",2,2,5,5,5,5,5,5,5,4,"good","0.998295260825094"
11277,"hotel_100565",1,1,5,4,5,4,5,5,5,3,"good","1"
11278,"hotel_100565",-1,-1,5,5,5,5,4,5,4,4,"good","1"
11279,"hotel_100565",-1,-1,5,4,5,5,5,5,5,5,"good","0.977272727272727"
11280,"hotel_100565",2,1,5,5,5,5,5,5,5,5,"good","0.998949579831933"
11281,"hotel_100565",-1,-1,5,4,5,5,5,5,5,5,"good","0.980286738351254"
11282,"hotel_100565",1,1,3,3,4,4,4,3,4,3,"good","0.866666666666667"
11283,"hotel_100565",1,1,3,3,4,4,3,4,4,3,"good","0.666666666666667"
11284,"hotel_100565",-1,-1,4,4,4,5,4,2,1,1,"bad","0"
11285,"hotel_100565",2,2,4,4,5,5,4,4,3,3,"good","0.75"
11286,"hotel_100565",3,2,2,3,2,2,3,1,1,3,"bad","0"
11287,"hotel_100565",-1,-1,4,4,5,5,5,5,5,4,"good","0.987012987012987"
11288,"hotel_100565",1,1,5,5,5,5,5,5,5,5,"good","0.997389885807504"
11289,"hotel_100565",1,1,4,5,5,4,5,4,4,4,"good","1"
11290,"hotel_100565",1,1,5,5,5,5,5,5,5,5,"good","0.998690242305174"
11291,"hotel_100565",-1,-1,3,3,4,4,4,3,3,3,"bad","0.375"
11292,"hotel_100565",-1,-1,4,4,4,5,3,3,3,4,"good","0.857142857142857"
11293,"hotel_100565",1,1,5,5,5,5,5,5,5,5,"good","0.997983193277311"
11294,"hotel_100565",1,1,5,4,5,5,4,4,4,3,"good","1"
11295,"hotel_100565",3,3,5,5,5,5,5,5,5,5,"good","0.999001331557923"
11296,"hotel_100565",7,5,4,4,4,4,5,5,5,3,"good","0.979381443298969"
11297,"hotel_100565",5,4,4,4,5,4,4,5,4,3,"good","1"
11298,"hotel_100565",1,1,5,5,5,5,5,5,5,3,"good","0.99931577146767"
11299,"hotel_100565",3,3,5,5,5,5,5,5,5,5,"good","0.997987927565392"
11300,"hotel_100565",2,2,5,4,5,4,5,5,5,4,"good","0.983402489626556"
11301,"hotel_100565",8,1,3,3,3,5,5,3,4,4,"bad","0"
11302,"hotel_100565",2,1,4,3,3,4,4,5,5,3,"good","0.75"
11303,"hotel_100565",5,2,5,4,5,5,5,5,5,5,"good","0.988805970149254"
11304,"hotel_100565",1,0,4,3,4,4,4,3,3,3,"bad","0.333333333333333"
11305,"hotel_100565",7,6,4,5,4,5,4,5,4,3,"good","0.991596638655462"
11306,"hotel_100565",1,1,4,4,5,5,5,5,5,2,"good","0.987060998151571"
